"plot","plot_yr","yr","repeat_plot","grid_plot","date_samp","jul_day","easting","northing","coord_comments","grassht","forbht","woodyht","woodypct","basal_area","density","dens_c1","dens_c2","dens_c3","dens_c4","avgdens","stddens","waterpct","rockpct","barepct","slope","aspect","TEC","PH","ORG","S","BCA","BMG","BK","BNA","BH","rain6","rain7","rain8","rain9","rain10","rain11","rain12","rain1","rain2","rain3","rain4","rain5","temp6","temp7","temp8","temp9","temp10","temp11","temp12","temp1","temp2","temp3","temp4","temp5","OrBis","bison","YrsOB","BP5Yrs","YrsSLB","burn","date_of_burn","jul_day_burn","logP","logCA","logMG","logK","logNA.","logB","logFE","logMN","logCU","logZN","logAL","eastness","northness"
226,226.2009,2009,1,1,2009-06-04,155,729000,4078000,"",0.4,0.5,0.5,15,0,0,NA,NA,NA,NA,0,NA,0,0,25,4,222,15.14,6,5.16,"9",72.32,21.74,2.03,0.89,3.03,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,1,1,13.2739726,2,0.147945205,1,2009-04-11,101,0.778151250383644,3.34044411484012,2.59659709562646,2.07918124604762,1.49136169383427,0.227886704613674,2.41161970596323,1.54406804435028,0.315970345456918,0.583198773968623,2.84571801796666,0.868950838216349,-0.494898414589402
238,238.2009,2009,1,1,2009-06-11,162,732000,4075000,"",0.6,0.4,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,5,2,5,35,9.86,6.2,3.23,"7",83.27,13.95,2,0.75,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,10.31506849,1,4.493150685,0,NA,NA,0.698970004336019,3.21537315278342,2.21748394421391,1.88649072517248,1.23044892137827,0.20682587603185,2.29003461136252,1.27875360095283,0.12057393120585,0.232996110392154,2.83695673705955,-0.428182669496151,-0.903692205091507
244,244.2009,2009,1,1,2009-06-05,156,731000,4074000,"",0.5,0.6,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,20,1,270,12.31,6.2,3.66,"9",74.45,21.19,3.71,0.67,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,10.29863014,1,4.490410959,0,NA,NA,0.778151250383644,3.26316246496222,2.49554433754645,2.25042000230889,1.27875360095283,0.235528446907549,2.22530928172586,1.38021124171161,0.139879086401236,0.471291711058939,2.83314711191279,-0.176045946471211,0.984381950632505
254,254.2009,2009,1,1,2009-06-11,162,734000,4071000,"",1,6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,5,122,18.56,7.2,4.39,"10",84.51,12.53,2.31,0.63,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,1.068493151,2,1.183561644,0,NA,NA,0.602059991327962,3.49651451869775,2.4456042032736,2.22271647114758,1.43136376415899,0.324282455297693,2.50242711998443,1.86332286012046,0.460897842756548,0.421603926869831,2.69372694892365,0.498713153896394,-0.86676709105198
259,259.2009,2009,1,1,2009-06-05,156,734000,4073000,"",0.6,0.6,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,15,2,28,20.57,6.1,5.92,"7",85.25,9.72,2.51,0.32,2.23,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,4.975342466,1,1.167123288,0,NA,NA,0.778151250383644,3.5449357658815,2.38021124171161,2.30319605742049,1.17609125905568,0.214843848047698,1.98227123303957,1.89762709129044,0.20682587603185,0.354108439147401,2.86569605991607,0.270905788307869,-0.962605866313567
303,303.2009,2009,1,1,2009-06-06,157,731000,4082000,"",0.6,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,15,4,44,10.4,6,3.98,"7",76.59,15.3,3.08,0.63,4.4,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,3,1.24109589,0,NA,NA,0.778151250383644,3.20221577580113,2.28103336724773,2.09691001300806,1.17609125905568,0.190331698170291,2.12385164096709,1.65321251377534,0.164352855784437,0.414973347970818,2.84198480459011,0.0177019251054136,0.999843308647691
307,307.2009,2009,1,1,2009-06-24,175,731000,4079000,"",0.5,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,10,3,270,10.94,6.1,3.54,"10",71.71,23.69,2.6,2.03,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,7.520547945,2,0.460273973,1,2009-01-07,7,0.778151250383644,3.19562294358694,2.49276038902684,2.04532297878666,1.70757017609794,0.222716471147583,2.44404479591808,1.55630250076729,0.155336037465062,0.318063334962762,2.87737134586977,-0.176045946471211,0.984381950632505
308,308.2009,2009,1,1,2009-06-06,157,730000,4086000,"",0.4,0.8,0.5,2,0,0,NA,NA,NA,NA,0,NA,0,0.5,50,7,126,22.71,6.5,7.63,"9",81.9,13.39,2.21,0.48,2.02,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,4,0.2,1,2009-03-25,84,0.778151250383644,3.5705429398819,2.56229286445647,2.29225607135648,1.39794000867204,0.298853076409707,2.17609125905568,1.70757017609794,0.46686762035411,0.52244423350632,2.80821097292422,0.329990825673782,0.943984139152314
309,309.2009,2009,1,1,2009-06-06,157,731000,4086000,"",0.4,0.6,0.1,0.5,0,0,NA,NA,NA,NA,0,NA,0,5,20,8,120,12.19,5.7,4.02,"10",53.77,18.53,2.17,1.78,23.74,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,4,0.2,1,2009-03-25,84,0.845098040014257,3.11760269169008,2.43296929087441,2.01283722470517,1.69897000433602,0.193124598354462,2.45939248775923,1.17609125905568,0.214843848047698,0.232996110392154,2.92685670894969,0.580611184212314,0.814180970526562
317,317.2009,2009,1,1,2009-06-25,176,733000,4079000,"",0.6,1,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,4,5,125,16.86,6.9,5.09,"9",85.35,12.46,1.51,0.67,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,7.523287671,1,0.463013699,1,2009-01-07,7,0.602059991327962,3.45909078960059,2.40140054078154,1.99563519459755,1.41497334797082,0.285557309007774,2.43616264704076,1.7160033436348,0.235528446907549,0.356025857193123,2.72427586960079,-0.616040459188656,0.787714512144234
319,319.2009,2009,1,1,2009-06-25,176,734000,4079000,"",0.6,0.8,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,25,1,160,20.01,6.3,5.08,"8",85.13,11.79,2.63,0.48,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,2,0.21369863,1,2009-04-08,98,0.954242509439325,3.53237213356788,2.45178643552429,2.31175386105575,1.34242268082221,0.303196057420489,2.0899051114394,1.75587485567249,0.361727836017593,0.462397997898956,2.77887447200274,0.219425258379005,-0.975629312795237
331,331.2009,2009,1,1,2009-06-05,156,738000,4069000,"",0.5,0.5,0.5,10,0,0,NA,NA,NA,NA,0,NA,0,0.5,15,2,300,5.35,6.2,1.14,"8",79.53,11.68,6.18,2.68,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,3,0.150684932,1,2009-04-11,101,1.23044892137827,2.92992956008459,1.8750612633917,2.11058971029925,1.51851393987789,0.139879086401236,2.35983548233989,1.55630250076729,-0.00877392430750515,0.650307523131936,2.70500795933334,-0.999755839901149,-0.0220966192786839
343,343.2009,2009,1,1,2009-06-06,157,734000,4083000,"",0.6,0.5,0.5,2,0,0,NA,NA,NA,NA,0,NA,0,0,15,2,43,11.05,6,3.67,"9",72.08,20.21,2.76,0.79,4.14,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,0,11.21917808,0,NA,NA,0.778151250383644,3.20221577580113,2.42813479402879,2.07554696139253,1.30102999566398,0.232996110392154,2.40993312333129,1.61278385671974,0.167317334748176,0.453318340047038,2.80617997398389,-0.831774742628598,0.555113301520626
346,346.2009,2009,1,1,2009-06-05,156,734000,4074000,"",0.4,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,1,50,5,310,14.59,6.2,5.19,"8",78.82,17.53,2.92,0.72,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,4.975342466,2,0.405479452,1,2009-01-08,8,0.778151250383644,3.36172783601759,2.48713837547719,2.22010808804005,1.38021124171161,0.267171728403014,2.32837960343874,1.17609125905568,0.255272505103306,0.342422680822206,2.78247262416629,0.85088768865586,-0.525347638515573
350,350.2009,2009,1,1,2009-06-04,155,733000,4081000,"",0.5,0.4,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,2,190,15.52,6,4.41,"8",67.65,17.4,1.73,2.44,10.8,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,7.465753425,1,1.224657534,0,NA,NA,0.845098040014257,3.32221929473392,2.51054501020661,2.02118929906994,1.93951925261862,0.232996110392154,2.40140054078154,1.57978359661681,0.352182518111362,0.416640507338281,2.81023251799508,0.9977992786806,0.0663068583517113
201,201.1997,1997,0,1,1997-06-06,157,725000,4081000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,20,30,6,220,15.68,5.5,5.2,"34",49.78,11.32,1.88,0.64,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,3.19340290306242,2.32837960343874,2.06069784035361,1.36172783601759,0.247973266361807,2.24551266781415,1.96378782734556,0.107209969647868,0.799340549453582,2.8234742291703,0.0883987124875315,0.996085170871722
202,202.1997,1997,0,1,1997-06-03,154,726000,4081000,"",NA,NA,0,5,0,0,NA,NA,NA,NA,0,0,0,20,1,9,45,27.61,6,5.2,"34",63.65,14.19,1.26,0.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.54592532935584,2.67209785793572,2.13353890837022,1.50514997831991,0.294466226161593,2.17026171539496,1.55630250076729,0.330413773349191,0.612783856719735,2.82607480270083,0.850903524534118,0.52532198881773
203,203.1997,1997,0,1,1997-06-04,155,725000,4080000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,20,5,265,23.39,6.8,4.2,"35",75.4,14.68,1.72,0.59,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.54740545966749,2.61489721603313,2.19589965240923,1.50514997831991,0.276461804173244,2.09691001300806,1.50514997831991,0.428134794028789,0.462397997898956,2.79379038469082,0.894010170083794,0.448046666974262
204,204.1997,1997,0,1,1997-06-04,155,726000,4080000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,20,2,118,32.24,7,7.5,"43",81.09,11.71,2.37,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34242268082221,3.71841864182966,2.65609820201283,2.47421626407626,1.50514997831991,0.397940008672038,2.14612803567824,2.02118929906994,0.447158031342219,0.633468455579587,2.78675142214556,-0.981952169044084,0.189129420528958
207,207.1997,1997,0,1,1997-06-05,156,729000,4076000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,60,2,10,296,21.83,5.8,5.5,"36",53.18,17.67,1.23,1.12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.36586221540255,2.66558099101795,2.02118929906994,1.7481880270062,0.276461804173244,2.33445375115093,1.44715803134222,0.311753861055754,0.531478917042255,2.87909587950007,0.636761250564552,0.771061028570027
209,209.1997,1997,0,1,1997-06-05,156,728000,4079000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,1,0,122,33.06,5.9,5.8,"38",60.8,14.04,1.26,0.32,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.60422605308447,2.74585519517373,2.20951501454263,1.38021124171161,0.290034611362518,2.05690485133647,1.36172783601759,0.334453751150931,0.505149978319906,2.84260923961056,0.498713153896394,-0.86676709105198
210,210.1997,1997,0,1,1997-06-06,157,726000,4079000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,3,2,4,85,36.42,7.4,6.5,"40",85.25,8.63,1.8,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,3.79309160017658,2.57634135020579,2.40654018043396,1.43136376415899,0.315970345456918,2.04139268515822,2.02938377768521,0.361727836017593,0.832508912706236,2.5705429398819,-0.176075619948587,-0.984376643394042
211,211.1997,1997,0,1,1997-06-06,157,727000,4079000,"",NA,NA,0,5,0,0,NA,NA,NA,NA,0,0,0,1,1,5,220,25.43,6,5.4,"39",60.36,16.71,1.64,0.89,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07918124604762,3.48713837547719,2.70757017609794,2.21218760440396,1.7160033436348,0.252853030979893,2.25767857486918,1.69897000433602,0.33645973384853,0.602059991327962,2.85003325768977,0.0883987124875315,0.996085170871722
212,212.1997,1997,0,1,1997-06-06,157,725000,4079000,"",NA,NA,0,10,0,0,NA,NA,NA,NA,0,0,0,10,1,5,348,37.98,7.1,6.8,"56",80.94,12.51,1.4,0.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.78873385882771,2.75587485567249,2.31597034545692,1.8750612633917,0.403120521175818,2.09342168516224,2.01703333929878,0.6232492903979,0.963787827345555,2.68124123737559,0.65696387252434,-0.75392205843696
213,213.1997,1997,0,1,1997-06-06,157,725000,4078000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,10,2,10,44,30.55,7,6.4,"53",77.89,15.08,1.58,1.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.67751570479876,2.7427251313047,2.27415784926368,1.86332286012046,0.460897842756548,2.18752072083646,2.07188200730613,0.576341350205793,0.477121254719662,2.74585519517373,0.0177019251054136,0.999843308647691
214,214.1997,1997,0,1,1997-06-06,157,725000,4077000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,40,14,131,50.49,7.3,3.6,"52",80.39,7.35,1.24,6.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,3.90939554596711,2.64836001098093,2.38916608436453,2.90525604874845,0.41161970596323,1.85733249643127,2.10380372095596,0.701567985055927,0.959041392321094,2.6170003411209,-0.8116033871367,0.584208817109289
216,216.1997,1997,0,1,1997-06-06,157,728000,4077000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,1,10,4,290,26.42,7.1,4.1,"62",77.79,15.58,1.3,1.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.61394747678035,2.69372694892365,2.12710479836481,1.79934054945358,0.326335860928751,2.28330122870355,2.04532297878666,0.505149978319906,0.602059991327962,2.70671778233676,0.826845633922081,0.562428926766744
217,217.1997,1997,0,1,1997-06-10,161,730000,4082000,"",NA,NA,0,20,0,0,NA,NA,NA,NA,0,0,0,0,20,4,253,12.94,6,3.5,"29",64.95,11.85,1.96,0.84,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,3.22556771343947,2.26481782300954,1.99563519459755,1.39794000867204,0.238046103128795,2.19589965240923,1.86923171973098,0.110589710299249,0.602059991327962,2.67394199863409,0.994823728671067,-0.101615692060797
218,218.1997,1997,0,1,1997-06-11,162,726000,4077000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,10,30,10,228,31.12,6.5,7.4,"35",73.73,11.41,2.08,0.38,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.66171805769466,2.62940959910272,2.40312052117582,1.43136376415899,0.305351369446624,2.03342375548695,1.81291335664286,0.505149978319906,0.462397997898956,2.78532983501077,0.972623062485624,-0.232388421228523
219,219.1997,1997,0,1,1997-06-11,162,726000,4078000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,3,8,212,35.12,7.5,5.8,"44",76.99,16.73,2.02,0.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.73303668293358,2.8481891169914,2.44090908206522,1.46239799789896,0.559906625036113,1.93449845124357,1.86923171973098,0.484299839346786,0.397940008672038,2.36361197989214,-0.998347093796772,-0.0574724308476655
221,221.1997,1997,0,1,1997-06-11,162,728000,4081000,"",NA,NA,0,1,0,0,NA,NA,NA,NA,0,0,0,0,2,2,298,34.96,6.5,7.1,"39",72.78,12.63,1.71,0.49,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.70663245087329,2.72427586960079,2.36735592102602,1.5910646070265,0.322219294733919,2.11394335230684,1.77085201164214,0.526339277389844,0.462397997898956,2.7979596437372,0.436137629146049,-0.899879974464853
223,223.1997,1997,0,1,1997-06-12,163,729000,4082000,"",NA,NA,0,15,172,176,1,0,0,0,0.3,0.5,0,0,0,10,43,12.01,5.6,3.2,"25",51.75,12.21,2.09,0.76,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,3.09447112864164,2.24551266781415,1.99122607569249,1.32221929473392,0.222716471147583,2.11058971029925,1.5910646070265,0.217483944213906,0.568201724066995,2.76267856372744,-0.831774742628598,0.555113301520626
224,224.1997,1997,0,1,1997-06-12,163,727000,4077000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,5,20,6,49,36.85,6.8,8,"44",82.65,7.44,1.86,0.46,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.78468859950142,2.51719589794997,2.42813479402879,1.5910646070265,0.431363764158987,1.92427928606188,2.04532297878666,0.606381365110605,1.16731733474818,2.70671778233676,-0.953752652759472,0.300592543743637
225,225.1997,1997,0,1,1997-06-12,163,727000,4078000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,5,0.5,10,12,55,43.12,8,4,"61",81.62,13.03,1.34,0.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.84751096520325,2.82865989653532,2.3541084391474,1.78532983501077,0.432969290874406,1.94939000664491,2.08635983067475,0.487138375477186,0.342422680822206,2.34439227368511,-0.99975517335862,0.0221267562619557
227,227.1997,1997,0,1,1997-06-13,164,729000,4079000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,20,5,210,14.82,6,3.8,"27",58.03,17.32,3.48,0.76,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,3.23552844690755,2.48855071650044,2.30319605742049,1.41497334797082,0.20682587603185,1.98677173426624,1.57978359661681,0.24551266781415,0.90848501887865,2.75281643118827,0.467718518342759,-0.883877473182372
228,228.1997,1997,0,1,1997-06-13,164,727000,4081000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,2,8,278,33.14,7.4,4.9,"61",72.35,20.97,1.64,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602059991327962,3.68087917442681,2.92116605063774,2.32633586092875,1.90308998699194,0.354108439147401,2.09342168516224,1.97772360528885,0.517195897949974,0.724275869600789,2.48287358360875,0.99952109184891,0.030944901828293
229,229.1997,1997,0,1,1997-06-13,164,730000,4078000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,5,3,225,34.11,7,6.8,"38",84.37,8.65,2.21,0.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.76012078526457,2.54900326202579,2.46834733041216,1.44715803134222,0.367355921026019,2.00432137378264,1.86332286012046,0.378397900948138,0.602059991327962,2.68663626926229,-0.930094878004525,0.367319367730245
230,230.1997,1997,0,1,1997-06-13,164,728000,4076000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,3,1,10,45,33.23,7.3,6.8,"30",87.88,6.02,1.56,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.76648720623969,2.38021124171161,2.30535136944662,1.51851393987789,0.445604203273598,1.89762709129044,1.89209460269048,0.406540180433955,0.380211241711606,2.60422605308447,0.850903524534118,0.52532198881773
231,231.1997,1997,0,1,1997-06-13,164,730000,4075000,"",NA,NA,0,2,2438,17,NA,NA,NA,NA,0,0,0,0,1,10,130,15.77,5.9,2.9,"27",63.19,10.94,1.66,0.63,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.29950729870049,2.31597034545692,2.00860017176192,1.36172783601759,0.227886704613674,2.09691001300806,1.79239168949825,0.271841606536499,0.698970004336019,2.63042787502502,-0.930105950186762,-0.367291330454696
232,232.1997,1997,0,1,1997-06-13,164,729000,4081000,"",NA,NA,0,35,4966,387,7,4,23,54,22,22.9,0,0.5,1,12,45,9.33,6,2.8,"27",65.22,10.81,2.47,1.07,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34242268082221,3.08529057823006,2.08278537031645,1.95424250943932,1.36172783601759,0.20682587603185,2.06445798922692,2.07918124604762,0.0413926851582251,0.819543935541869,2.64640372622307,0.850903524534118,0.52532198881773
233,233.1997,1997,0,1,1997-06-13,164,729000,4075000,"",NA,NA,0,10,1169,18,5,0,12,0,4.3,5.7,0,5,1,3,138,10.31,6.1,3.3,"21",65.28,12.04,3.21,0.8,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20411998265592,3.12904505988796,2.17318626841227,2.11058971029925,1.27875360095283,0.247973266361807,2.12057393120585,1.90308998699194,0.110589710299249,0.903089986991944,2.5854607295085,-0.228052259500861,0.973648893049518
234,234.1997,1997,0,1,1997-06-14,165,730000,4073000,"",NA,NA,0,20,577,7,NA,NA,NA,NA,0,0,0,10,1,20,265,16.96,6.3,3.9,"29",67.81,13.71,2.18,0.69,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.36172783601759,2.4456042032736,2.15836249209525,1.43136376415899,0.217483944213906,2.17318626841227,2.11727129565576,0.357934847000454,0.857332496431269,2.65321251377534,0.894010170083794,0.448046666974262
235,235.1997,1997,0,1,1997-06-18,169,731000,4072000,"",NA,NA,0,5,1102,2,NA,NA,NA,NA,0,0,0,1,1,6,198,11.74,5.6,2.4,"26",51.79,12.28,1.83,0.89,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,3.08493357493672,2.2380461031288,1.92427928606188,1.38021124171161,0.257678574869184,2.29225607135648,1.91907809237607,0.292256071356476,0.591064607026499,2.75281643118827,-0.0795785916642835,-0.996828594969431
236,236.1997,1997,0,1,1997-06-17,168,731000,4075000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,8,14,160,30.33,7.5,4,"41",82.14,11.7,1.56,0.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,3.69749088717106,2.62940959910272,2.26717172840301,1.68124123737559,0.285557309007774,2.04921802267018,1.77085201164214,0.374748346010104,0.491361693834273,2.58433122436753,0.219425258379005,-0.975629312795237
