plot,plot_yr,yr,repeat_plot,grid_plot,date_samp,jul_day,easting,northing,coord_comments,grassht,forbht,woodyht,woodypct,basal_area,density,dens_c1,dens_c2,dens_c3,dens_c4,avgdens,stddens,waterpct,rockpct,barepct,slope,aspect,TEC,PH,ORG,S,P,CA,MG,K,NA,BCA,BMG,BK,BNA,BH,B,FE,MN,CU,ZN,AL,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain1,rain2,rain3,rain4,rain5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp1,temp2,temp3,temp4,temp5,OrBis,bison,YrsOB,BP5Yrs,YrsSLB,burn,date_of_burn,jul_day_burn
220,220.2001,2001,1,1,6/4/2001,155,728000,4080000,,0.4,0.5,0.3,0.5,,,,,,,,,0,0,10,4,110,18.57,7,6.91,19,14,2999,369,144,29,80.75,16.56,1.99,0.68,0,0.91,184,59,2.19,3.39,450,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,7.632876712,1,0.216438356,1,3/17/2001,76
222,222.2001,2001,1,1,6/8/2001,159,729000,4077000,,0.8,1,0.5,1,,,,,,,,,0,0,5,2,46,16.82,6.2,5.46,17,16,2345,354,155,16,69.71,17.54,2.36,0.41,9.96,0.82,123,42,1.78,3.22,526,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,5.052054795,1,1.526027397,0,,
226,226.2001,2001,1,1,6/8/2001,159,729000,4078000,,1.3,0.7,0.4,1,,,,,,,,,0,0,5,4,222,17.96,6.1,5.84,16,14,2231,422,122,19,62.11,19.58,1.74,0.46,16.11,0.82,191,25,1.69,4.38,557,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,5.279452055,1,1.526027397,0,,
238,238.2001,2001,1,1,6/8/2001,159,732000,4075000,,0.7,0.6,0.1,0.5,,,,,,,,,0,2,5,5,35,14.66,6.2,3.97,16,13,1949,207,87,16,66.47,11.77,1.52,0.47,19.74,1.87,160,21,1.33,2.41,592,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,1,2.301369863,2,1.189041096,0,,
244,244.2001,2001,1,1,6/6/2001,157,731000,4074000,,0.6,0.6,0.5,1,,,,,,,,,0,0,2,1,270,14.44,6,3.64,16,13,1713,307,131,19,59.31,17.72,2.33,0.57,20.04,1.32,134,19,1.39,2.54,537,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,1,2.295890411,0,7.191780822,0,,
254,254.2001,2001,1,1,6/7/2001,158,734000,4071000,,0.7,0.9,0.7,0.5,,,,,,,,,0,0,5,5,122,18.71,6.7,5.09,19,14,3099,323,159,26,82.82,14.39,2.18,0.6,0,1.18,226,46,2.46,2.89,478,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,4,1.18630137,0,,
259,259.2001,2001,1,1,6/7/2001,158,734000,4073000,,0.4,0.5,0,0,,,,,,,,,0,0.5,30,2,28,25,6.4,6.38,17,16,4022,298,262,14,80.44,9.93,2.69,0.24,6.7,0.91,77,77,1.6,2.85,617,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,4,0.189041096,1,3/30/2001,89
303,303.2001,2001,1,1,6/12/2001,163,731000,4082000,,0.8,0.8,0.5,1,,,,,,,,,0,0,5,4,44,15.36,6,4.39,16,14,1790,227,133,14,58.27,12.32,2.22,0.4,26.77,0.82,101,35,2.9,2.93,582,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,2,1.202739726,0,,
307,307.2001,2001,1,1,6/5/2001,156,731000,4079000,,0.4,0.5,0,0,,,,,,,,,0,0,20,3,270,13.2,6,3.91,17,13,1498,294,96,28,56.74,18.56,1.86,0.92,21.92,0.82,200,30,1.3,2.33,545,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,2,0.219178082,1,3/17/2001,76
308,308.2001,2001,1,1,6/4/2001,155,730000,4086000,,0.4,0.5,0.4,2,,,,,,,,,0,0,20,7,126,26.13,6.5,7.04,20,16,4246,447,240,23,81.25,14.26,2.36,0.38,1.75,1.08,110,38,2.58,3.99,547,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,5,0.205479452,1,3/21/2001,80
309,309.2001,2001,1,1,6/4/2001,155,731000,4086000,,0.4,0.5,0.3,2,,,,,,,,,0,5,15,8,120,16.5,5.9,5.43,18,16,1554,347,120,46,47.09,17.53,1.86,1.21,32.3,0.71,191,12,1.39,2.24,664,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,5,0.205479452,1,3/21/2001,80
317,317.2001,2001,1,1,6/5/2001,156,733000,4079000,,0.7,0.7,0.3,0.5,,,,,,,,,0,1,15,5,125,18.7,6.8,4.62,18,11,3114,321,140,22,83.26,14.3,1.92,0.51,0,1.01,167,47,1.78,2.29,485,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,2,0.219178082,1,3/17/2001,76
319,319.2001,2001,1,1,6/12/2001,163,734000,4079000,,0.7,1.1,0,0,,,,,,,,,0,0,15,1,160,21.02,6.2,5.28,17,18,3465,313,220,15,82.42,12.41,2.68,0.31,2.18,0.67,89,42,2.52,2.8,469,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,1,3.22739726,0,,
331,331.2001,2001,1,1,6/7/2001,158,738000,4069000,,0.5,0.6,0.8,1,,,,,,,,,0,1,15,2,300,8.45,5.9,2.28,14,22,907,95,61,16,53.67,9.37,1.85,0.82,34.25,0.56,214,23,0.83,5.48,480,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,0,6.178082192,0,,
343,343.2001,2001,1,1,6/12/2001,163,734000,4083000,,0.8,0.7,0.8,2,,,,,,,,,0,0,10,2,43,15.35,5.9,3.73,16,13,1660,304,131,15,54.07,16.5,2.19,0.42,26.79,0.77,220,37,2.64,2.93,566,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,1,3.230136986,0,,
346,346.2001,2001,1,1,6/7/2001,158,734000,4074000,,0.5,0.5,0.4,1,,,,,,,,,0,0.5,20,5,310,18.33,6.1,4.73,15,11,2388,359,156,23,65.14,16.32,2.18,0.55,15.79,0.7,133,11,1.48,1.87,491,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,4,0.189041096,1,3/30/2001,89
350,350.2001,2001,1,1,6/5/2001,156,733000,4081000,,0.6,0.5,0.3,0.5,,,,,,,,,0,0,20,2,190,19.29,6,5.48,16,15,2347,347,115,60,60.83,14.99,1.53,1.35,21.32,0.82,200,32,1.93,3.8,462,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,2,0.210958904,1,3/20/2001,79
205,205.2002,2002,1,1,6/3/2002,154,727000,4080000,,0.5,0.6,0.5,0.5,,,,,,,,,0,0,10,3,298,19.61,7,6.89,32,13,3992,538,203,38,75.92,17.05,1.98,0.63,0,1.16,126,48,3.25,4.43,517,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,8.630136986,1,4.347945205,0,,
206,206.2002,2002,1,1,6/11/2002,162,730000,4076000,,0.6,0.5,0.3,0.5,,,,,,,,,0,0,20,1,296,26.29,6.6,5.57,27,15,3144,396,154,50,80.08,16.81,2.01,1.11,0,0.78,144,56,2.54,5.39,476,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,6.060273973,1,1.169863014,0,,
208,208.2002,2002,1,1,6/6/2002,157,728000,4078000,,0.7,0.6,0.4,0.5,,,,,,,,,0,0,10,5,209,19.63,7.4,6.17,30,8,4044,559,201,215,76.79,17.69,1.96,3.55,0,1.33,102,61,2.42,2.46,455,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,8.638356164,1,1.523287671,0,,
220,220.2002,2002,1,1,6/3/2002,154,728000,4080000,,0.4,0.5,0.3,0.5,,,,,,,,,0,0,1,4,110,26.33,7,6.47,26,8,3134,391,143,30,80.65,16.77,1.89,0.67,0,0.86,189,61,2.27,3.38,440,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,8.630136986,1,1.21369863,0,,
222,222.2002,2002,1,1,6/6/2002,157,729000,4077000,,0.6,0.4,0.3,1,,,,,,,,,0,0,10,2,46,19.43,6.3,6.14,25,11,2912,416,299,41,74.94,17.84,3.95,0.92,2.36,0.76,148,57,2.19,5.11,571,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,6.046575342,1,2.520547945,0,,
226,226.2002,2002,1,1,6/7/2002,158,729000,4078000,,0.6,0.6,0.5,15,,,,,,,,,0,0,2,4,222,19.43,6,7.06,25,10,2598,485,152,34,63.49,19.75,1.9,0.72,14.14,0.76,256,35,1.96,5.89,601,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,6.276712329,1,2.523287671,0,,
238,238.2002,2002,1,1,6/11/2002,162,732000,4075000,,0.4,0.5,0.2,0.5,,,,,,,,,0,4,30,5,35,20.46,6.1,4.33,22,8,2198,244,102,31,79.18,14.65,1.88,0.97,3.3,0.66,219,30,2.08,3.87,604,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,1,3.309589041,3,0.205479452,1,3/28/2002,87
244,244.2002,2002,1,1,6/9/2002,160,731000,4074000,,0.3,0.4,0.2,0.5,,,,,,,,,0,0,55,1,270,13.88,6.1,4.41,23,11,2067,351,175,24,66.72,18.88,2.9,0.67,10.82,0.62,190,27,1.4,4.26,628,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,1,3.304109589,1,0.780821918,1,8/28/2001,240
254,254.2002,2002,1,1,6/6/2002,157,734000,4071000,,0.5,0.7,0.3,0.5,,,,,,,,,0,0,15,5,122,15.49,7.1,6.56,26,9,3739,343,192,28,84.33,12.89,2.22,0.55,0,1.07,243,59,2.67,3.9,377,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,4,0.775342466,1,8/27/2001,239
259,259.2002,2002,1,1,6/3/2002,154,734000,4073000,,0.4,0.5,0,0,,,,,,,,,0,2,4,2,28,22.17,6.2,5.99,24,8,3715,299,197,22,79.58,10.68,2.16,0.41,7.18,0.72,91,72,1.61,2.92,604,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,3,1.178082192,0,,
303,303.2002,2002,1,1,6/17/2002,168,731000,4082000,,0.6,0.6,0.3,0.5,,,,,,,,,0,0,10,4,44,23.34,6,5.1,23,10,2062,273,171,21,64.4,14.21,2.74,0.57,18.08,0.81,135,45,1.61,4.82,624,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,2,2.216438356,0,,
307,307.2002,2002,1,1,6/4/2002,155,731000,4079000,,0.5,0.5,0,0,,,,,,,,,0,0,20,3,270,16.01,6.1,4.86,24,9,2115,415,124,30,65.44,21.4,1.97,0.81,10.37,0.83,260,34,1.65,3.25,610,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0.460273973,2,1.216438356,0,,
308,308.2002,2002,1,1,6/10/2002,161,730000,4086000,,0.7,0.7,0.3,1,,,,,,,,,0,0,1,7,126,16.16,6.6,8.43,29,11,4819,526,272,29,80.96,14.73,2.34,0.42,1.54,1.03,128,45,3.02,5.3,535,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,5,0.246575342,1,3/12/2002,71
309,309.2002,2002,1,1,6/10/2002,161,731000,4086000,,0.5,0.4,0.3,0.5,,,,,,,,,0,15,20,8,120,29.76,5.8,4.96,23,8,1649,364,136,46,51.73,19.03,2.19,1.25,25.8,0.78,265,15,1.66,2.38,762,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,5,0.246575342,1,3/12/2002,71
317,317.2002,2002,1,1,6/7/2002,158,733000,4079000,,0.7,0.5,0.4,0.5,,,,,,,,,0,0.5,2,5,125,15.94,6.8,5.91,26,10,3733,363,137,28,84.23,13.65,1.59,0.55,0,1.18,233,53,2,3.32,482,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0.468493151,2,1.224657534,0,,
319,319.2002,2002,1,1,6/7/2002,158,734000,4079000,,0.5,0.7,0,0,,,,,,,,,0,0,2,1,160,22.16,6.3,6,28,11,3894,360,251,26,82.22,12.67,2.72,0.48,1.93,0.93,117,60,2.27,3.95,502,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,2,0.197260274,1,3/27/2002,86
331,331.2002,2002,1,1,6/11/2002,162,738000,4069000,,0.3,0.4,0.5,1,,,,,,,,,0,1,20,2,300,23.68,5.9,2.47,21,21,1276,128,111,30,76.68,12.82,3.42,1.57,5.5,0.73,285,38,1.24,8.03,572,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,0,7.189041096,0,,
343,343.2002,2002,1,1,6/17/2002,168,734000,4083000,,0.6,0.5,0.4,1,,,,,,,,,0,0,10,2,43,8.32,6,4.62,23,8,2021,364,173,26,65.74,19.74,2.89,0.74,10.9,0.74,267,45,1.85,3.96,606,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,1,4.243835616,0,,
346,346.2002,2002,1,1,6/3/2002,154,734000,4074000,,0.5,0.6,0.4,0.5,,,,,,,,,0,0.5,30,5,310,15.37,6,6.19,24,8,2965,442,194,33,75.6,18.78,2.54,0.73,2.34,0.97,164,10,1.86,2.79,521,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0,4,0.183561644,1,3/28/2002,87
350,350.2002,2002,1,1,6/4/2002,155,733000,4081000,,0.6,0.4,0.3,0.5,,,,,,,,,0,0,20,2,190,19.9,6,5.48,25,10,2546,434,136,71,63.97,18.17,1.75,1.55,14.54,0.7,245,36,2.22,4.3,575,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,0,0,0.460273973,2,1.208219178,0,,
205,205.2003,2003,1,1,6/11/2003,162,727000,4080000,,0.5,0.6,0.5,1,,,,,,,,,0,0,10,3,298,21.8,7,6.53,27,13,3263,463,188,43,74.84,17.7,2.21,0.86,0,0.84,116,57,2.41,3.71,539,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,1,1,9.652054795,0,5.369863014,0,,
206,206.2003,2003,1,1,6/16/2003,167,730000,4076000,,0.5,0.5,0.4,4,,,,,,,,,0,0,15,1,296,18.43,6.7,5.5,25,11,2958,355,206,35,80.25,16.05,2.87,0.83,0,0.63,117,50,1.7,4.88,444,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,1,1,7.073972603,2,0.232876712,1,3/23/2003,82
208,208.2003,2003,1,1,6/28/2003,179,728000,4078000,,0.8,0.5,0.4,1,,,,,,,,,0,0,2,5,209,26.18,7.3,5.93,29,10,4090,500,208,237,78.11,15.92,2.04,3.94,0,1.18,104,65,2.31,2.8,482,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,1,1,9.698630137,1,2.583561644,0,,
220,220.2003,2003,1,1,6/20/2003,171,728000,4080000,,0.8,0.5,0.3,1,,,,,,,,,0,0,1,4,110,22.3,6.9,5.02,23,9,3674,399,133,61,82.38,14.91,1.53,1.19,0,0.71,167,45,2.17,2.33,522,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,1,1,9.676712329,1,2.260273973,0,,
222,222.2003,2003,1,1,6/16/2003,167,729000,4077000,,0.6,0.6,0.4,1,,,,,,,,,0,0,20,2,46,18.31,6.2,5.03,25,11,2581,351,257,33,70.48,15.97,3.6,0.78,9.15,0.79,145,46,1.99,3.74,562,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,1,1,7.073972603,1,3.547945205,0,,
226,226.2003,2003,1,1,6/16/2003,167,729000,4078000,,0.6,0.6,0.4,5,,,,,,,,,0,0,15,4,222,18.3,6,5.3,27,11,2286,408,165,36,62.46,18.58,2.31,0.86,15.81,0.79,224,31,1.8,5.07,566,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,1,1,7.301369863,1,3.547945205,0,,
238,238.2003,2003,1,1,6/12/2003,163,732000,4075000,,0.6,0.5,0.1,0.5,,,,,,,,,0,2,10,5,35,13.66,6.2,3.62,27,10,2145,251,100,29,78.51,15.31,1.88,0.92,3.35,0.66,195,26,1.58,3.84,572,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,1,4.312328767,3,1.208219178,0,,
244,244.2003,2003,1,1,6/12/2003,163,731000,4074000,,0.7,0.5,0.3,1,,,,,,,,,0,0,15,1,270,14.93,6,3.54,28,10,1973,326,196,38,66.08,18.2,3.37,1.11,11.23,0.66,171,23,1.52,4.07,597,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,1,4.312328767,1,1.789041096,0,,
254,254.2003,2003,1,1,6/12/2003,163,734000,4071000,,0.6,0.7,0.5,1,,,,,,,,,1,0,5,5,122,21.1,7.1,4.72,29,10,3528,336,193,39,83.6,13.27,2.35,0.8,0,1.03,232,64,2.53,3.41,441,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,3,1.791780822,0,,
259,259.2003,2003,1,1,6/13/2003,164,734000,4073000,,0.5,0.5,0,0,,,,,,,,,0,0.5,40,2,28,24.38,6.3,5.75,26,13,3885,298,248,36,79.68,10.19,2.61,0.64,6.87,0.74,110,81,2.11,3.31,634,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,4,0.216438356,1,3/26/2003,85
303,303.2003,2003,1,1,6/20/2003,171,731000,4082000,,0.4,0.5,0.3,0.5,,,,,,,,,0,0,20,4,44,15.68,5.8,3.73,24,11,2049,239,164,29,65.34,12.7,2.68,0.8,18.46,0.65,124,44,1.62,3.81,624,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,2,0.265753425,1,3/15/2003,74
307,307.2003,2003,1,1,6/17/2003,168,731000,4079000,,0.7,0.5,0,0,,,,,,,,,0,0,5,3,270,14.05,5.9,3.37,27,11,1805,343,106,51,64.23,20.34,1.93,1.58,11.93,0.76,234,32,1.54,2.67,633,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,1,1.495890411,1,2.252054795,0,,
308,308.2003,2003,1,1,6/17/2003,168,730000,4086000,,0.8,0.7,0.4,5,,,,,,,,,0,0,2,7,126,25.87,6.4,7.04,31,15,4167,453,236,46,80.54,14.59,2.34,0.77,1.77,1.03,141,37,2.84,4.21,598,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,5,0.263013699,1,3/13/2003,72
309,309.2003,2003,1,1,6/17/2003,168,731000,4086000,,0.4,1,0.2,0.5,,,,,,,,,0,10,15,8,120,17.98,5.6,3.44,26,12,1834,341,130,70,51,15.8,1.85,1.69,29.64,0.67,252,17,1.65,2.55,807,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,5,0.263013699,1,3/13/2003,72
317,317.2003,2003,1,1,6/20/2003,171,733000,4079000,,0.6,0.6,0.4,1,,,,,,,,,0,0.5,2,5,125,17.92,6.8,3.56,30,9,2969,309,110,51,82.84,14.37,1.57,1.24,0,0.95,179,43,1.81,1.93,581,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,1,1.504109589,1,2.260273973,0,,
319,319.2003,2003,1,1,6/20/2003,171,734000,4079000,,0.6,0.6,0,0,,,,,,,,,0,0,1,1,160,21.49,6.3,5.04,28,13,3535,316,216,38,82.25,12.25,2.58,0.77,2.13,0.76,116,48,2.17,3.18,508,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,1,1.232876712,0,,
331,331.2003,2003,1,1,6/13/2003,164,738000,4069000,,0.5,0.4,0.7,10,,,,,,,,,0,0.5,15,2,300,8.59,5.9,2,24,20,1331,127,111,30,77.47,12.32,3.31,1.52,5.33,0.47,227,36,1.18,6.76,507,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,0,8.194520548,0,,
343,343.2003,2003,1,1,6/18/2003,169,734000,4083000,,0.6,0.4,0.4,3,,,,,,,,,0,4,0,2,43,12.89,6,4.05,24,11,1657,286,162,30,64.27,18.49,3.22,1.01,13,0.67,232,38,1.65,3.99,550,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,0,5.246575342,0,,
346,346.2003,2003,1,1,6/13/2003,164,734000,4074000,,0.4,0.5,0.2,1,,,,,,,,,0,0.5,15,5,310,17.13,6,5.31,29,11,2559,376,217,43,74.69,18.29,3.25,1.09,2.67,0.66,173,14,2.04,3.16,543,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,0,0,5,0.216438356,1,3/26/2003,85
350,350.2003,2003,1,1,6/11/2003,162,733000,4081000,,0.5,0.4,0.4,1,,,,,,,,,0,0,15,2,190,18.5,5.9,4.5,25,11,2365,375,118,82,63.92,16.89,1.64,1.93,15.64,0.76,214,30,2.13,3.73,556,87,45,94,115,58,9,42,1,35,118,70,156,23.7,26,25.2,22.4,11.9,7.2,3.3,0.4,1.5,8.1,15.5,19.1,0,1,1.479452055,1,2.22739726,0,,
205,205.2004,2004,1,1,6/21/2004,173,727000,4080000,,0.8,1,0.4,0.5,,,,,,,,,0,0,5,3,298,30.95,6.8,6.15,30,8,4813,673,218,59,77.75,18.12,1.81,0.83,1.48,1.08,132,58,4.76,3.12,604,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,1,1,10.68219178,0,6.4,0,,
206,206.2004,2004,1,1,6/21/2004,173,730000,4076000,,0.6,0.8,0.4,0.5,,,,,,,,,0,0,25,1,296,20.37,6.5,5.17,25,9,3154,474,175,46,77.42,19.39,2.2,0.98,0,0.89,140,46,3.75,4.05,506,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,1,1,8.090410959,2,1.249315068,0,,
208,208.2004,2004,1,1,6/8/2004,160,728000,4078000,,0.7,0.8,0.5,1,,,,,,,,,0,0,10,5,209,31.21,7.5,5.73,36,8,4894,621,209,236,78.4,16.58,1.72,3.29,0,1.43,107,65,4.92,2.19,426,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,1,1,10.64657534,1,3.531506849,0,,
220,220.2004,2004,1,1,6/20/2004,172,728000,4080000,,0.5,0.8,0.4,0.5,,,,,,,,,0,0,10,4,110,22.61,7,5.62,28,8,3620,483,140,30,80.05,17.8,1.59,0.58,0,0.92,171,47,2.68,2.76,547,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,1,1,10.67945205,2,0.273972603,1,3/12/2004,72
222,222.2004,2004,1,1,6/8/2004,160,729000,4077000,,0.8,0.9,0.3,1,,,,,,,,,0,0,15,2,46,15.8,6.2,5.28,21,7,2456,360,167,22,77.72,18.99,2.71,0.61,0,0.62,124,37,2.79,2.82,585,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,1,1,8.054794521,1,4.528767123,0,,
